date,reference_start,target_range,field,value
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Rate: mode,382.48
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Rate: 75th percentile,394.89
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: cut,89.45
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: hike,4.17
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 75bps - 100bps,1.08
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 100bps - 125bps,1.29
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 125bps - 150bps,1.49
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 150bps - 175bps,1.79
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 175bps - 200bps,2.32
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 200bps - 225bps,3.21
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 225bps - 250bps,4.60
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 250bps - 275bps,6.28
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 275bps - 300bps,7.65
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 300bps - 325bps,8.77
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,10.92
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,14.12
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,15.26
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,12.03
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,6.63
2025-04-30,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 450bps - 475bps,2.57
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Rate: 25th percentile,247.57
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Rate: mean,309.10
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Rate: mode,364.63
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Rate: 75th percentile,385.94
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: cut,88.27
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: hike,6.52
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 25bps - 50bps,1.03
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 50bps - 75bps,1.44
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 75bps - 100bps,1.82
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 100bps - 125bps,2.10
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 125bps - 150bps,2.31
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 150bps - 175bps,2.61
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 175bps - 200bps,3.24
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 200bps - 225bps,4.36
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 225bps - 250bps,5.88
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 250bps - 275bps,7.43
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 275bps - 300bps,8.65
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 300bps - 325bps,9.56
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,10.39
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,10.87
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,10.27
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,8.24
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,5.44
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 450bps - 475bps,2.96
2025-04-30,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 475bps - 500bps,1.39
2025-04-30,2026-06-17T00:00:00Z,425bps - 425bps,Rate: 25th percentile,225.42
2025-04-30,2026-06-17T00:00:00Z,425bps - 425bps,Rate: mean,297.69
2025-04-30,2026-06-17T00:00:00Z,425bps - 425bps,Rate: mode,335.30
2025-04-30,2026-06-17T00:00:00Z,425bps - 425bps,Rate: 75th percentile,378.61
2025-04-30,2026-09-16T00:00:00Z,425bps - 425bps,Rate: 25th percentile,211.79
2025-04-30,2026-09-16T00:00:00Z,425bps - 425bps,Rate: mean,294.27
2025-04-30,2026-09-16T00:00:00Z,425bps - 425bps,Rate: mode,315.08
2025-04-30,2026-09-16T00:00:00Z,425bps - 425bps,Rate: 75th percentile,378.18
2025-04-30,2026-12-16T00:00:00Z,425bps - 425bps,Rate: 25th percentile,206.26
2025-04-30,2026-12-16T00:00:00Z,425bps - 425bps,Rate: mean,296.01
2025-04-30,2026-12-16T00:00:00Z,425bps - 425bps,Rate: mode,306.44
2025-04-30,2026-12-16T00:00:00Z,425bps - 425bps,Rate: 75th percentile,383.63
2025-04-30,2027-03-17T00:00:00Z,425bps - 425bps,Rate: 25th percentile,203.47
2025-04-30,2027-03-17T00:00:00Z,425bps - 425bps,Rate: mean,301.02
2025-04-30,2027-03-17T00:00:00Z,425bps - 425bps,Rate: mode,304.14
2025-04-30,2027-03-17T00:00:00Z,425bps - 425bps,Rate: 75th percentile,388.07
2025-04-30,2027-06-16T00:00:00Z,425bps - 425bps,Rate: 25th percentile,206.68
2025-04-30,2027-06-16T00:00:00Z,425bps - 425bps,Rate: mean,308.10
2025-04-30,2027-06-16T00:00:00Z,425bps - 425bps,Rate: mode,310.15
2025-04-30,2027-06-16T00:00:00Z,425bps - 425bps,Rate: 75th percentile,395.58
2025-04-30,2027-09-15T00:00:00Z,425bps - 425bps,Rate: 25th percentile,212.64
2025-04-30,2027-09-15T00:00:00Z,425bps - 425bps,Rate: mean,315.49
2025-04-30,2027-09-15T00:00:00Z,425bps - 425bps,Rate: mode,315.00
2025-04-30,2027-09-15T00:00:00Z,425bps - 425bps,Rate: 75th percentile,402.56
2025-04-30,2027-12-15T00:00:00Z,425bps - 425bps,Rate: 25th percentile,216.22
2025-04-30,2027-12-15T00:00:00Z,425bps - 425bps,Rate: mean,322.60
2025-04-30,2027-12-15T00:00:00Z,425bps - 425bps,Rate: mode,335.67
2025-04-30,2027-12-15T00:00:00Z,425bps - 425bps,Rate: 75th percentile,412.94
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Rate: 25th percentile,405.05
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Rate: mean,411.42
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Rate: mode,422.64
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Rate: 75th percentile,428.11
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Prob: cut,66.81
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Prob: hike,0.93
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,0.94
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,6.68
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,12.59
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,46.65
2025-05-01,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,33.15
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Rate: 25th percentile,344.75
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Rate: mean,371.90
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Rate: mode,403.80
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Rate: 75th percentile,414.10
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: cut,84.16
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: hike,3.70
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 175bps - 200bps,0.65
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 200bps - 225bps,0.92
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 225bps - 250bps,1.39
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 250bps - 275bps,2.24
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 275bps - 300bps,3.96
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 300bps - 325bps,6.90
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,9.73
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,13.50
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,21.65
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,23.45
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,12.49
2025-05-01,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 450bps - 475bps,3.11
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Rate: 25th percentile,294.46
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Rate: mean,341.41
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Rate: mode,389.53
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Rate: 75th percentile,402.37
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: cut,86.61
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: hike,5.57
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 100bps - 125bps,1.09
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 125bps - 150bps,1.32
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 150bps - 175bps,1.57
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 175bps - 200bps,1.94
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 200bps - 225bps,2.63
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 225bps - 250bps,3.87
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 250bps - 275bps,5.65
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 275bps - 300bps,7.52
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 300bps - 325bps,8.99
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,10.76
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,13.69
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,15.74
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,13.63
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,8.21
2025-05-01,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 450bps - 475bps,3.40
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Rate: 25th percentile,259.07
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Rate: mean,320.54
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Rate: mode,368.83
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Rate: 75th percentile,394.95
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: cut,85.72
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: hike,8.09
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 50bps - 75bps,1.16
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 75bps - 100bps,1.51
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 100bps - 125bps,1.81
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 125bps - 150bps,2.10
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 150bps - 175bps,2.51
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 175bps - 200bps,3.15
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 200bps - 225bps,4.07
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 225bps - 250bps,5.26
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 250bps - 275bps,6.64
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 275bps - 300bps,8.06
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 300bps - 325bps,9.38
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,10.47
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,11.10
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,10.76
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,9.09
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,6.44
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 450bps - 475bps,3.78
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 475bps - 500bps,1.87
2025-05-01,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 500bps - 525bps,0.84
2025-05-01,2026-06-17T00:00:00Z,425bps - 425bps,Rate: 25th percentile,235.03
2025-05-01,2026-06-17T00:00:00Z,425bps - 425bps,Rate: mean,308.56
2025-05-01,2026-06-17T00:00:00Z,425bps - 425bps,Rate: mode,340.98
2025-05-01,2026-06-17T00:00:00Z,425bps - 425bps,Rate: 75th percentile,386.92
2025-05-01,2026-09-16T00:00:00Z,425bps - 425bps,Rate: 25th percentile,222.14
2025-05-01,2026-09-16T00:00:00Z,425bps - 425bps,Rate: mean,304.76
2025-05-01,2026-09-16T00:00:00Z,425bps - 425bps,Rate: mode,322.40
2025-05-01,2026-09-16T00:00:00Z,425bps - 425bps,Rate: 75th percentile,386.18
2025-05-01,2026-12-16T00:00:00Z,425bps - 425bps,Rate: 25th percentile,214.65
2025-05-01,2026-12-16T00:00:00Z,425bps - 425bps,Rate: mean,305.45
2025-05-01,2026-12-16T00:00:00Z,425bps - 425bps,Rate: mode,316.73
2025-05-01,2026-12-16T00:00:00Z,425bps - 425bps,Rate: 75th percentile,392.22
2025-05-01,2027-03-17T00:00:00Z,425bps - 425bps,Rate: 25th percentile,213.18
2025-05-01,2027-03-17T00:00:00Z,425bps - 425bps,Rate: mean,309.01
2025-05-01,2027-03-17T00:00:00Z,425bps - 425bps,Rate: mode,296.63
2025-05-01,2027-03-17T00:00:00Z,425bps - 425bps,Rate: 75th percentile,399.65
2025-05-01,2027-06-16T00:00:00Z,425bps - 425bps,Rate: 25th percentile,216.47
2025-05-01,2027-06-16T00:00:00Z,425bps - 425bps,Rate: mean,315.05
2025-05-01,2027-06-16T00:00:00Z,425bps - 425bps,Rate: mode,314.37
2025-05-01,2027-06-16T00:00:00Z,425bps - 425bps,Rate: 75th percentile,399.38
2025-05-01,2027-09-15T00:00:00Z,425bps - 425bps,Rate: 25th percentile,217.11
2025-05-01,2027-09-15T00:00:00Z,425bps - 425bps,Rate: mean,321.47
2025-05-01,2027-09-15T00:00:00Z,425bps - 425bps,Rate: mode,327.11
2025-05-01,2027-09-15T00:00:00Z,425bps - 425bps,Rate: 75th percentile,405.22
2025-05-01,2027-12-15T00:00:00Z,425bps - 425bps,Rate: 25th percentile,223.09
2025-05-01,2027-12-15T00:00:00Z,425bps - 425bps,Rate: mean,328.30
2025-05-01,2027-12-15T00:00:00Z,425bps - 425bps,Rate: mode,338.22
2025-05-01,2027-12-15T00:00:00Z,425bps - 425bps,Rate: 75th percentile,417.11
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Rate: 25th percentile,417.52
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Rate: mean,419.94
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Rate: mode,427.09
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Rate: 75th percentile,432.00
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Prob: cut,48.28
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Prob: hike,0.77
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,3.35
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,6.97
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,37.40
2025-05-02,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,52.27
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Rate: 25th percentile,362.14
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Rate: mean,384.42
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Rate: mode,411.69
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Rate: 75th percentile,421.47
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: cut,78.71
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: hike,4.47
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 225bps - 250bps,0.82
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 250bps - 275bps,1.63
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 275bps - 300bps,3.01
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 300bps - 325bps,5.19
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,8.02
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,10.83
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,20.23
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,29.02
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,17.34
2025-05-02,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 450bps - 475bps,3.92
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Rate: 25th percentile,311.61
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Rate: mean,355.96
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Rate: mode,402.10
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Rate: 75th percentile,413.67
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: cut,81.76
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: hike,7.49
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 100bps - 125bps,0.82
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 125bps - 150bps,0.91
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 150bps - 175bps,0.99
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 175bps - 200bps,1.26
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 200bps - 225bps,1.93
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 225bps - 250bps,3.06
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 250bps - 275bps,4.66
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 275bps - 300bps,6.60
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 300bps - 325bps,8.31
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,9.69
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,12.25
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,15.86
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,16.15
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,11.10
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 450bps - 475bps,4.94
2025-05-02,2025-12-17T00:00:00Z,425bps - 450bps,Prob: 475bps - 500bps,1.46
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Rate: 25th percentile,279.12
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Rate: mean,336.97
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Rate: mode,383.69
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Rate: 75th percentile,408.26
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: cut,81.50
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: hike,10.91
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 75bps - 100bps,1.12
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 100bps - 125bps,1.45
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 125bps - 150bps,1.80
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 150bps - 175bps,2.17
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 175bps - 200bps,2.60
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 200bps - 225bps,3.24
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 225bps - 250bps,4.33
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 250bps - 275bps,5.92
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 275bps - 300bps,7.69
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 300bps - 325bps,9.16
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,10.29
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,11.22
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,11.55
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,10.49
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,7.95
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 450bps - 475bps,4.98
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 475bps - 500bps,2.68
2025-05-02,2026-03-18T00:00:00Z,425bps - 450bps,Prob: 500bps - 525bps,1.38
2025-05-02,2026-06-17T00:00:00Z,425bps - 425bps,Rate: 25th percentile,256.42
2025-05-02,2026-06-17T00:00:00Z,425bps - 425bps,Rate: mean,325.50
2025-05-02,2026-06-17T00:00:00Z,425bps - 425bps,Rate: mode,352.53
2025-05-02,2026-06-17T00:00:00Z,425bps - 425bps,Rate: 75th percentile,402.82
2025-05-02,2026-09-16T00:00:00Z,425bps - 425bps,Rate: 25th percentile,238.51
2025-05-02,2026-09-16T00:00:00Z,425bps - 425bps,Rate: mean,320.70
2025-05-02,2026-09-16T00:00:00Z,425bps - 425bps,Rate: mode,344.29
2025-05-02,2026-09-16T00:00:00Z,425bps - 425bps,Rate: 75th percentile,401.87
2025-05-02,2026-12-16T00:00:00Z,425bps - 425bps,Rate: 25th percentile,233.10
2025-05-02,2026-12-16T00:00:00Z,425bps - 425bps,Rate: mean,320.46
2025-05-02,2026-12-16T00:00:00Z,425bps - 425bps,Rate: mode,329.41
2025-05-02,2026-12-16T00:00:00Z,425bps - 425bps,Rate: 75th percentile,405.18
2025-05-02,2027-03-17T00:00:00Z,425bps - 425bps,Rate: 25th percentile,225.59
2025-05-02,2027-03-17T00:00:00Z,425bps - 425bps,Rate: mean,323.47
2025-05-02,2027-03-17T00:00:00Z,425bps - 425bps,Rate: mode,325.87
2025-05-02,2027-03-17T00:00:00Z,425bps - 425bps,Rate: 75th percentile,412.86
2025-05-02,2027-06-16T00:00:00Z,425bps - 425bps,Rate: 25th percentile,227.70
2025-05-02,2027-06-16T00:00:00Z,425bps - 425bps,Rate: mean,328.47
2025-05-02,2027-06-16T00:00:00Z,425bps - 425bps,Rate: mode,323.01
2025-05-02,2027-06-16T00:00:00Z,425bps - 425bps,Rate: 75th percentile,417.98
2025-05-02,2027-09-15T00:00:00Z,425bps - 425bps,Rate: 25th percentile,229.87
2025-05-02,2027-09-15T00:00:00Z,425bps - 425bps,Rate: mean,334.50
2025-05-02,2027-09-15T00:00:00Z,425bps - 425bps,Rate: mode,333.91
2025-05-02,2027-09-15T00:00:00Z,425bps - 425bps,Rate: 75th percentile,422.86
2025-05-02,2027-12-15T00:00:00Z,425bps - 425bps,Rate: 25th percentile,235.35
2025-05-02,2027-12-15T00:00:00Z,425bps - 425bps,Rate: mean,340.09
2025-05-02,2027-12-15T00:00:00Z,425bps - 425bps,Rate: mode,343.17
2025-05-02,2027-12-15T00:00:00Z,425bps - 425bps,Rate: 75th percentile,426.84
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Rate: 25th percentile,419.76
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Rate: mean,421.95
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Rate: mode,427.81
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Rate: 75th percentile,432.30
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Prob: cut,43.25
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Prob: hike,0.80
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,2.08
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,6.98
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,33.72
2025-05-05,2025-06-18T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,57.21
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Rate: 25th percentile,367.36
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Rate: mean,387.93
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Rate: mode,414.04
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Rate: 75th percentile,423.65
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: cut,76.47
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: hike,5.04
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 225bps - 250bps,0.74
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 250bps - 275bps,1.40
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 275bps - 300bps,2.57
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 300bps - 325bps,4.32
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 325bps - 350bps,7.30
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 350bps - 375bps,11.04
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 375bps - 400bps,19.58
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 400bps - 425bps,29.56
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 425bps - 450bps,19.03
2025-05-05,2025-09-17T00:00:00Z,425bps - 450bps,Prob: 450bps - 475bps,4.45
